artist_name,artist_mbid,title,release,year,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence,energy,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss,artist_id,song_id,track_id,name,gender,country,type,tags,genre_principal,begin_date,end_date,area,mbid_ok,mbid_status
Deitrick Haddon,5618fee2-7613-4337-8169-6621aff5d6f5,Stir The Gift,Crossroads,2004,199.07873,7,0.625,-7.077,1,0.59,139.543,4,0.469,0.0,0.0,0.6736538853218988,0.4616796330890852,0.37598430150044215,AR4Y1BM1187B99A1EF,SOTDRNJ12A8C137751,,Deitrick Haddon,Male,US,Person,,,1973-05-17,,United States,True,ok
Eliane Elias,9974cbc1-6a00-4a97-8a36-e4a25bfe0293,The Beat Of My Heart,Everything I Love,2000,138.39628,10,0.636,-21.304,0,0.559,83.219,4,0.0,0.0,0.0,0.6697261875661445,0.42791424698295477,0.259114383359274,ARGMXQW1187FB54C34,SOOIWMK12A6D4F6972,,Eliane Elias,Female,BR,Person,"bossa nova, brazilian, jazz",Jazz,1960-03-19,,Brazil,True,ok
Kyle Riabko,edb34b71-04da-4e75-9c48-b540df54aaab,Doesn't Get Much Better,Before I Speak,2005,211.53914,11,0.619,-4.618,0,0.617,102.034,4,1.0,0.0,0.0,0.6183183690045203,0.4042113654865552,0.6010343171294994,ARJV9031187B9AAFA1,SOUYAQM12A8C13802C,,,,,,,,,,,True,error: caused by: <urlopen error [Errno 54] Connection reset by peer>
Chico Hamilton,699067a0-ae8c-45fc-82c1-6227d91f9bb4,Denise (Jeremy Carlstedt Funk Variation),Heritage,0,270.602,6,0.47,-8.264,0,0.572,88.98,4,1.0,0.0,0.0,0.598739119236467,0.351675722091874,,ARAVS1S1187FB4C519,SOKWJCX12AB018542C,,Chico Hamilton,Male,US,Person,"2008 universal fire victim, drum, hard bop, jazz",Jazz,1921-09-21,2013-11-25,United States,True,ok
Vilma Palma e Vampiros,a03c336b-5295-4ad8-baa9-0309b47603c4,Bye Bye,Vilma Palma e Vampiros_ grandes exitos,1992,344.86812,6,0.71,-7.088,1,0.573,197.232,4,1.0,0.0,0.0,0.5881176496642276,0.3781069651042197,,ARS26BQ1187B99466D,SOPPWWP12A8C138DD8,,Vilma Palma e Vampiros,,AR,Group,,,1990-09,,Argentina,True,ok
Los Titanes,3f31ba10-40a9-46c0-8ca1-144e141594ed,Dejaria Todo,Hard Salsa Coast To Coast  Vol 2,0,235.93751,2,0.409,-6.139,1,0.408,92.884,4,0.297,0.0,0.0,0.4816214713847356,0.38420162917297757,,ARMWXUE1187B9B9D3D,SOOGOAQ12A8AE48C0F,,Los Titanes,,CO,Group,,,1981,,Colombia,True,ok
Pariah,bfe5d0d6-edb7-442a-b933-5521a92a7d86,Resilience,Resilience / Shadow World,0,501.83791,2,0.019,-6.217,1,0.244,170.063,4,0.69,0.0,0.0,0.5694099921624229,0.4107968133205566,0.24906579485370342,ARD1C9K1187FB3F742,SOIFOJR12AB018C940,,Pariah,,US,Group,,,1991,1995,United States,True,ok
Ramses,e6fabd48-e890-4121-8c42-1ad09d3f239c,Trop De...,Dans Ma Radio,0,156.76036,2,0.207,-8.988,1,0.402,165.526,4,0.42,0.0,0.0,0.5975376395418949,0.24131703186770118,,ARIN9J01187B98BCC0,SOZLOKC12A8AE46C5C,,Ramses,,DE,Group,"krautrock, progressive rock, symphonic prog",Rock,1972,,Germany,True,ok
Ron Goodwin,8615457f-5a4c-4946-980d-d2e9fe480f38,The Milky Way,Music in Orbit,0,185.46893,0,0.181,-17.84,1,0.144,91.349,4,0.769,0.0,0.0,0.44467787058254815,0.3330153017242651,,ARKON4P1187B98B291,SOYNIGU12AB018A341,,Ron Goodwin,Male,GB,Person,"british composer, composer, film composer",,1925-02-17,2003-01-08,United Kingdom,True,ok
Syl Johnson,2e8cbd3d-44c0-4725-89e0-7db8010aa832,Diamond In The Rough,The Complete Syl Johnson on Hi Records,2000,176.74404,4,0.535,-8.242,0,0.404,144.344,4,0.482,0.0,0.0,0.5885807718495031,0.3884385224952206,0.46048484498641545,ARDCKVJ1187FB54D1F,SOAWDBP12A8C144CB2,,Syl Johnson,Male,US,Person,"blues, r&b, soul",R&B,1936-07-01,2022-02-06,United States,True,ok
Las Niñas,ce0e4cac-9d32-4151-8931-4d3185d83b33,Ojú!!! (Nettlephonic Remix),Ojú !!! Remixes,0,203.02322,11,0.17,-5.518,0,0.201,99.551,4,0.747,0.0,0.0,0.4980571227641643,0.28168422732571735,,AR9G2A41187B99951A,SOPQIRY12AB01824FE,,Las Niñas,,ES,Group,,,2002-02,2006,Spain,True,ok
Anna Meliti,nan,Lefkes Selides,Anna Meliti,0,208.50893,2,0.914,-9.405,0,0.767,89.021,4,0.03,0.0,0.0,0.03282412979379923,0.0,,ARDBWEC1250940F214,SOPHSZY12A8C1332D8,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Simon Harris,be0363b0-35ca-41c7-9770-17f73deb77e7,Sample Track 18,Street Breaks & Beats,0,185.62567,1,0.119,-15.686,1,0.494,102.976,3,1.0,0.0,0.0,0.39076083985338955,0.2076758378001374,,ARLLANI1187FB5116F,SOPAHSW12AB0186F88,,Simon Harris,Male,GB,Person,,,1962,,United Kingdom,True,ok
Roger Reynolds,b086eeea-0a4b-4c5f-8bc0-72681fcc1444,Stereophonic Presentation - Process And Passion_ Pt. 4,Process And Passion,0,158.24934,2,0.416,-21.49,1,0.48,42.696,4,0.0,0.0,0.0,0.3156924102499128,0.2635090972993376,0.0,ARPK1CM1187B9B6B9C,SOYFJKG12A6D4FACC3,,Roger Reynolds,Male,US,Person,"american composer, classical, composer",Classical,1934-07-18,,United States,True,ok
Der Plan,9b048a76-b812-431e-8540-79a62bda5727,FRL. Nicol,Geri Reig Und Normalette Surprise,0,123.19302,2,0.126,-14.923,1,0.399,185.266,4,0.331,0.0,0.0,0.4962240848472056,0.3472497167251076,0.2707759989463275,ARE08BN1187B98FCA3,SOOLXVK12AB018ADBD,,Der Plan,,DE,Group,"german, industrial, minimal synth, ndw, neue deutsche welle, post-punk, synthpop, zolo",Rock,1979,,Germany,True,ok
Xose Manuel Budiño,7025b16f-c58d-4939-9d25-74b871cbc6da,Burbullas A Grella,Zume De Tierra,0,235.54567,6,0.084,-3.508,0,0.344,133.191,5,0.777,0.0,0.0,0.47574533736302593,0.2717574484293663,,ARW2I321187B9A9F87,SOOTRCK12AC468DCA4,,Xosé Manuel Budiño,Male,ES,Person,,,,,Spain,True,ok
Mira,49d81b18-cb1e-49d1-90ef-3cf329e6a1fb,Fathom Five,New Hope for the Dead,0,277.99465,0,0.242,-15.033,0,0.289,101.773,7,0.306,0.0,0.0,0.5451109508213838,0.34575124701970267,,ARJGNV61187B98F3B5,SOUZMCR12AB018553E,,Mira,Female,BE,Person,,,1982-07-23,,Belgium,True,ok
Solas,ae389557-f85b-4954-88f2-7b542db07ff8,Clothes Of Sand,The Edge Of Silence,2002,255.97342,11,0.837,-9.758,0,0.856,87.848,4,0.666,0.0,0.0,0.6023606962633052,0.3663484389930319,0.5316127691991754,AR7AE0Q1187B9AE30E,SOEKLNK12A58A7839A,,Solas,,US,Group,"celtic, celtic folk, folk",Folk,1996,2017-03-19,United States,True,ok
Albert King,10f89195-3af1-46f5-aa36-504aa3309f5a,Please Come Back To Me - Live,Chicago 1978,0,668.62975,9,0.631,-11.403,1,0.461,86.702,1,0.342,0.0,0.0,0.6634009273844678,0.3891578921134353,,AR80BY41187B98DECF,SONLCCI12A8C140225,,Albert King,Male,US,Person,"1960s, 1970s, 1980s, american, blues, classic pop and rock, electric blues, rhythm and blues, soul blues, soul-blues, urban blues",Blues,1923-04-25,1992-12-21,United States,True,ok
Maysa,e12fbbb6-46fe-4099-9bfa-1aeb56aef7e6,Eu E A Brisa (2000 Digital Remaster),Talento,0,167.67955,10,0.687,-10.204,1,0.572,87.294,5,0.565,0.0,0.0,0.6164368852568849,0.40946490922770284,,ARAHQDS1187FB55275,SOAGEPT12A8C137139,,Maysa,Female,BR,Person,"bossa nova, brazilian",,1936-06-06,1977-01-22,Brazil,True,ok
Norther,313a0007-b9d3-4036-921a-ce311f9795ad,Fuck You,Till Death Unites Us,2006,122.72281,6,0.501,-3.779,0,0.556,200.06,4,0.0,0.0,0.0,0.7669745127839823,0.4434922134961307,0.6068163271702843,ARGY9EQ1187B996E1A,SOBUPWX12AB0188E71,,Norther,,FI,Group,"finnish, melodic death metal, metal",Rock,1996,2012,Finland,True,ok
The Prodigy,4a4ee089-93b1-4470-af9a-6ff575d32704,What Evil Lurks,What Evil Lurks,1991,265.76934,10,0.419,-9.259,0,0.55,0.0,3,1.0,0.0,0.0,0.6386140224507543,0.601436482837353,0.563246899280654,AR4L4WQ1187FB51996,SOPTPCO12AB018E1B8,,The Prodigy,,GB,Group,"big beat, breakbeat, breakbeat hardcore, british, dance, electronic, electronica, hardcore, hardcore breaks, rave, techno, uk",Electronic,1990-10-05,,United Kingdom,True,ok
Pyranja,acefd28a-0735-4b1a-827d-bfa355611f55,Nie Wieder (Toktok RMX),Nie Wieder,2006,317.09995,6,0.575,-12.367,0,0.498,85.989,4,1.0,0.0,0.0,0.5486724357409825,0.35850092274043266,,ARGDY4Y1187B9A334F,SOYYWRQ12AB01881C2,,Pyranja,Female,DE,Person,hip hop,Hip-Hop,1978,,Germany,True,ok
Djalma Correa,8addb377-21bd-437d-b649-4adabf494a6c,Percutindo,Xingú,0,285.88363,0,0.447,-18.696,1,0.406,133.227,4,0.0,0.0,0.0,0.0,0.0,0.20073636085884455,ARNM86K1187B99210D,SOWGRLK12AB0182D6F,,Djalma Corrêa,Male,BR,Person,mpb,,1942-11-18,2022-12-08,Brazil,True,ok
Salt The Wound,93bc4272-a072-49d6-a9e4-5ee32cacd0af,Mutations,Ares,2009,151.09179,1,0.056,-5.419,0,0.408,144.678,5,0.73,0.0,0.0,0.6420304768201044,0.44522219768945687,0.626520938818931,AR2O84Q1187FB5BF74,SOEELUU12AF72A6AF8,,Salt the Wound,,US,Group,"death metal, deathcore, hardcore, metal, metalcore",Rock,2001,,United States,True,ok
Rancid,e503a20e-c978-4f7c-82f6-733bffdfe02a,The Bravest Kids (Acoustic),Let The Dominoes Fall,0,94.01424,7,0.113,-5.28,1,0.449,102.394,4,1.0,0.0,0.0,0.8507282658584009,0.5420546314637725,0.46630483075728635,ARF84A41187B9A34E7,SOPVTMB12AB0189152,,Ransid,Male,,Person,,,,,,True,ok
Glad,16cea8ac-a655-4500-9c99-c3bbcc133fed,Immortal_ Invisible,Acapella Hymns,1993,174.52363,7,0.339,-14.042,1,0.611,68.826,3,0.434,0.0,0.0,0.5242651305522424,0.3722328886113136,0.26586104921065007,AR7ZKHQ1187B98DD73,SOUOXQJ12A58A7E777,,GLAD,,US,Group,a cappella,,1972,,United States,True,ok
QBO,2a74f0ec-e478-423e-970c-317829bd503f,Magico,QBO,0,189.6224,11,0.381,-4.867,0,0.451,205.739,4,0.684,0.0,0.0,0.5593665822472249,0.4145343207400405,0.4733465411087876,ARQ4E5R1187B9B3A3E,SODTZIR12A8C13025B,,QBO,,,,,,,,,True,ok
Alice Cooper,4d7928cd-7ed2-4282-8c29-c0c9f966f1bd,Caught In A Dream (Album Version),Love It To Death,1971,189.90975,9,0.328,-12.693,1,0.319,137.258,1,0.25,0.0,0.0,0.8389243105071171,0.6077927514628412,0.3283466694738822,AR1ABAO1187FB531E1,SOQLJBF12A8C13942A,,Alice Cooper,,US,Group,"classic rock, garage rock, glam metal, glam rock, hard rock, heavy metal, new wave, pop rock, psychedelic rock, rock, shock rock",Rock,1964,1975,United States,True,ok
Way Out West,825eb2e3-7ca9-48c4-a4a7-85a274c0e567,Banzai Washout,Revolution,0,155.89832,9,0.174,-6.272,0,0.336,182.487,4,0.368,0.0,0.0,0.6488501826283618,0.4561823828015073,0.0,ARUABHE1187B9AF820,SOUHACE12A8C140623,,Way Out West,,,Group,,,,,,True,ok
Mikey Dread,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Quest for Oneness,Pave the Way,1991,184.47628,11,0.709,-9.791,1,0.547,157.983,4,0.0,0.0,0.0,0.5856831498303938,0.3604457658067229,,AR78ZID1187B9B31ED,SOCMIQN12A8C1414C0,,Mikey Dread,Male,JM,Person,"classic pop and rock, dub, reggae",Rock,1954-06-04,2008-03-15,Jamaica,True,ok
Old Man's Child,02fc3032-e491-46b8-8742-9859e4906dcc,Life Deprived,In Defiance Of Existence,2003,288.44363,1,0.5,-5.52,1,0.436,164.595,4,0.293,0.0,0.0,0.6354834550741343,0.4284419402888814,0.556739869245632,AR2EBRG1187B9B07C8,SOKBGFX12AB0188810,,Old Man’s Child,,NO,Group,norwegian,,1989,,Norway,True,ok
Sophie B. Hawkins,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,Did We Not Choose Each Other,Whaler,1994,265.06404,11,0.701,-8.6,1,0.41,146.775,4,0.503,0.0,0.0,0.7132749723642293,0.3775930817718952,,ARNF6401187FB57032,SONCTXN12A8C134A81,,Sophie B. Hawkins,Female,US,Person,"adult contemporary, pop, rock",Pop,1964-11-01,,United States,True,ok
Maria Muldaur,3aeb9e89-4fc3-46f4-a5a8-cf6c1b7e66a0,It Feels Like Rain,Meet Me Where They Play The Blues,1999,411.01016,5,0.44,-17.684,0,0.36,87.702,3,1.0,0.0,0.0,0.586950621729773,0.43205407899019355,0.4944895175021134,ARGJ0911187FB4613F,SOUTSZU12AB0185C96,,Maria Muldaur,Female,US,Person,"blues, classic pop and rock, contemporary folk, folk",Folk,1943-09-12,,United States,True,ok
Jo-El Sonnier,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Mardi Gras Mambo (Cajun Mardi Gras Album Version),Cajun Mardi Gras,0,180.61016,9,0.567,-8.529,1,0.53,90.017,5,0.462,0.0,0.0,0.4668979601451768,0.3201654160463429,0.0,AR1JGQT1187FB56878,SOGCPID12A8C139F54,,Jo-El Sonnier,Male,US,Person,cajun,,1946-10-02,2024-01-13,United States,True,ok
The Lord Henry,nan,So So So,Zoo Palace,0,240.84853,0,0.722,-7.689,1,0.619,96.967,4,0.923,0.0,0.0,0.4497436010513175,0.0,0.1932639031875779,AROENEQ11F4C8451B1,SOSUZKN12AB0182AED,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Christina Aguilera,b202beb7-99bd-47e7-8b72-195c8d72ebdd,Genio Atrapado,Christina Aguilera/Stripped,2000,278.04689,5,0.617,-3.676,0,0.591,84.655,3,0.982,0.0,0.0,0.831240276991066,0.7257460818523215,,AR0S7TA1187FB4D024,SOYMMRW12A8AE4625D,,Christina Aguilera,Female,US,Person,"adult contemporary, contemporary r&b, dance-pop, electropop, pop, soul, teen pop",Pop,1980-12-18,,United States,True,ok
Jope Ruonansuu,fb50177c-d4b7-407e-95dc-40f15274041a,Matti Ja Teppo,Kunnioittaen-Yhden miehen tribuutti,2009,216.63302,4,0.633,-7.714,0,0.516,127.968,4,0.822,0.0,0.0,0.4643625908988418,0.41784614771379464,,ARW1WST1187FB384DA,SOMQFTE12AB0188B21,,Jope Ruonansuu,Male,FI,Person,,,1964-04-15,2020-07-18,Finland,True,ok
Tyrone Taylor,f02e98c4-a0fa-4c02-ac0a-587f4319ac87,Heavy Waist Line,Reggae Anthology: Joe Gibbs - Scorchers From The Mighty Two,0,161.61914,11,0.332,-11.879,0,0.436,102.637,5,1.0,0.0,0.0,0.4320747960152752,0.29939278719775364,0.0,ARUBX2Y1187B99CD25,SOENDEG12AB01887F5,,Tyrone Taylor,Male,US,Person,,,,,United States,True,ok
Carlos Jimenez_ J Elvira_ Oliversam,nan,La vida (Jp Candela & Vlada Asanin club mix),Club_ Crucial and Crossover,0,367.46404,5,0.24,-11.861,0,0.304,0.0,3,1.0,0.0,0.0,0.5034037889743886,0.32573625894250924,0.0,ARORDXJ122ECCBB264,SOVXXAI12AB0186C66,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Andreas Dorau,d3281dc6-1484-4627-a344-3715347952e0,So Ist Das Nun Mal,Compact Disco Volume Two - Ladomat 2000,1997,312.94649,7,0.604,-11.188,1,0.568,84.994,1,1.0,0.0,0.0,0.5017859682743673,0.3824265842017741,0.38293509007501925,ARGR98V1187FB3A1B9,SOSUEYB12A6D4FBF7E,,Andreas Dorau,Male,DE,Person,"ndw, neue deutsche welle",,1964-01-19,,Germany,True,ok
Blind Boy Fuller,d9109c45-ddf6-4481-89ee-d6bee8306db3,Big Leg Woman Gets My Pay,Sweet Honey Hole,1991,162.29832,2,0.198,-18.745,0,0.152,172.703,4,0.0,0.0,0.0,0.5412311890070843,0.3601702712487263,,ARUNYOW1187FB43F2A,SOYNFCY12AB0182632,,Blind Boy Fuller,Male,US,Person,"blues, country blues, piedmont blues",Blues,1907-07-10,1941-02-13,United States,True,ok
Roy Brown,d3e79557-c278-40b6-89e6-ab8dc830b392,Travelin' Blues,Blues In My Shoes,0,229.51138,1,0.476,-15.93,1,0.45,159.356,3,1.0,0.0,0.0,0.46359371861967325,0.36773193521021486,0.0,AR6KK741187B98C9E9,SOURQCZ12AC468CA6C,,Roy Brown,Male,PR,Person,,,1945-07-18,,Puerto Rico,True,ok
Jane's Addiction,e3434cc7-d348-491a-9dc8-325af3d9086d,Ain't No Right ( LP Version ),Ritual De Lo Habitual,1990,214.54322,11,0.549,-10.451,1,0.48,139.211,4,1.0,0.0,0.0,0.711893841289885,0.5351630421238075,,ARQOATR1187B9AE959,SOOSFFJ12A8AE46BA1,,Jane’s Addiction,,US,Group,"alternative metal, alternative rock, funk metal, hard rock, psychedelic rock, rock, rock and indie",Rock,1986,,United States,True,ok
Spongebob Squarepants,0eb58fc2-a70b-4e02-a503-115e42da9b4e,Het Spongebob Squarepants Lied,Het Spongebob Squarepants Lied,0,144.61342,7,0.079,-8.597,1,0.461,125.261,4,0.0,0.0,0.0,0.6229994632226729,0.4589355705224475,0.30416950343527516,ARJS05S1187FB58F3A,SOKSINK12A8C13CB9B,,SpongeBob SquarePants,Male,,Character,"alliteration, cartoon character, children's music, nickelodeon, sea shanty, series title as artist",,1999-05-01,,[at sea],True,ok
Los Traileros Del Norte,17b882d4-c0c7-4f28-abef-f4dd1d9d7ae5,Andale,A Todo Terreno,0,152.89424,0,0.007,-8.263,1,0.231,94.895,4,0.057,0.0,0.0,0.4848983053454624,0.3010940912365588,0.26586104921065007,ARGUAHS11F50C4CF7D,SOSXRMA12A8C142E43,,Los Traileros del Norte,,MX,Group,"norteño, regional mexicano",,1983,,Mexico,True,ok
Stevie Ray Vaughan And Double Trouble,f5426431-f490-4678-ad44-a75c71097bb4,Mary Had A Little Lamb,Texas Flood,1988,166.73914,8,0.649,-14.373,1,0.583,122.546,4,0.454,0.0,0.0,0.7830371095483493,0.544257505724526,,ART3O5Z1187B9AB043,SODMJQQ12CF4E25877,,Stevie Ray Vaughan,Male,US,Person,"blues, blues rock, electric blues, electric texas blues, jazz and blues, stevie ray vaughan, texas blues",Blues,1954-10-03,1990-08-27,United States,True,ok
Nino Nardini,8fa7551b-c215-40dd-bbd9-0dc5d66b3e35,Bumbling Along,Luke Vibert's Nuggets,2001,33.20118,0,0.378,-8.837,1,0.408,88.678,1,0.993,0.0,0.0,0.3995103920704494,0.3237553945515314,0.368413732666965,ARJ87C21187B99B9D4,SOMNEWY12A8C1448D2,,Nino Nardini,Male,FR,Person,"electronic, library music",Electronic,1912,1994,France,True,ok
James Taylor,c5a69f1d-f4fc-42b1-9e99-5b3cd35406fa,Brighten Your Night With My Day,Listen With James,0,153.28608,9,0.475,-26.024,1,0.484,79.499,4,0.225,0.0,0.0,0.8265136285539465,0.6282283873127827,0.39200877147130697,ARSF0K11187B9AF319,SOTXLGG12AB01870EB,,James Taylor,,,Person,,,,,,True,ok
Séamus Ennis,f18ee68b-19b0-4b18-8a91-e7c98ee4fab1,Happy To Meet & Sorry To Part,The Wandering Minstrel,0,150.56934,1,0.594,-17.17,1,0.632,130.402,4,1.0,0.0,0.0,0.4684493453313319,0.3071950178281231,,ARMZ4SJ1187FB4657B,SOOGNYW12AB0184EB6,,Séamus Ennis,Male,IE,Person,,,1919-05-05,1982-10-05,Ireland,True,ok
AZ,0506bf37-90d7-4654-9585-b4800dc945d5,Pleas Made Against Stasis,Music for Scattered Brains,0,134.81751,0,0.478,-24.904,0,0.331,36.802,1,0.0,0.0,0.0,0.6406959207035972,0.4496026559738531,0.0,ARKQ9JM1187FB57521,SOCVHTO12A8C1354C6,,AZ,Male,US,Person,"boom bap, east coast hip hop, gangsta rap, hardcore hip hop, hip hop, mafioso rap, pop rap",Hip-Hop,1972-03-09,,United States,True,ok
The Fureys,6a169ee3-d030-44cc-a77e-3217a2d8ee47,The Anniversary Waltz,The Essential Fureys,0,240.74404,11,0.039,-18.302,0,0.298,89.236,3,0.839,0.0,0.0,0.4663310542870906,0.3327497700492591,0.2707759989463275,ARFWZZD1187FB561F9,SOSACTG12A8C144B2B,,The Fureys,,IE,Group,,,,,Ireland,True,ok
Lynette Schultz,nan,Take Me Down To LA,It's Only Natural,0,250.98404,9,0.636,-7.911,1,0.619,154.734,1,0.0,0.0,0.0,0.0921250734123447,0.0,0.0,ARKGWMO11F50C4813F,SOAPICM12A81C228EB,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
The Marx Brothers,36f93472-e1c2-45bc-b141-801e79b7de14,Florida By the Sea - The Cocoanuts,The Cocoanuts / Monkey Business,0,128.23465,8,0.71,-12.73,1,0.841,91.722,3,0.481,0.0,0.0,0.4234013772561962,0.37565282400247096,,ARCII0J1187FB3A1B4,SOVCJCE12A8A9D59F4,,Marx Brothers,,US,Group,comedy,,,,United States,True,ok
Fun Lovin' Criminals,1b15e90d-910c-4be4-99cb-463772a6430f,We Have All The Time In The World,Come Find Yourself,1996,221.33506,9,0.0,-9.472,1,0.0,91.833,4,1.0,0.0,0.0,0.6832060400475407,0.4848767189541058,0.614576981682048,ARCLFWR1187B9AE7B2,SOIFDWL12A6D4F8A98,,Fun Lovin’ Criminals,,US,Group,"alternative hip hop, alternative rock, rap rock",Rock,1993,,United States,True,ok
Pantanito,nan,Aceite,Pantanito,0,51.12118,11,0.0,-7.622,0,0.0,112.995,4,0.611,0.0,0.0,0.4250705644168449,0.0,,ARNDHMV1241B9C870B,SOTMILP12A8C13D2CC,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Janet Paschal/Charlotte Ritchie/David Phelps,87d3faff-4543-4055-8068-a1116d500f65,It Won't Rain Always,Bill Gaither's Best Of Homecoming 2002,2003,202.4224,4,0.756,-24.057,1,0.799,103.47,4,1.0,0.0,0.0,0.3825466666239224,0.33513806449963085,,ARKYI5T1187B99334F,SOMYIML12A8C140E3F,,Janet Paschal,Female,US,Person,gospel,,1956-10-18,,United States,True,ok
Paul Thorn,f560cffe-c225-4b91-8511-403219819200,Mood Ring,Aint Love Strange,2006,236.53832,7,0.848,-8.146,1,0.736,159.894,4,0.0,0.0,0.0,0.5835807953962067,0.32345200435681365,0.26586104921065007,AREVNVA1187B989EE0,SORTCHS12AB017E07C,,Paul Thorn,Male,US,Person,"americana, blues, blues rock, country, singer-songwriter, southern rock",Blues,1964-07-13,,United States,True,ok
The Fray,2ddd167f-5b8a-4372-b350-6ad50493bac0,Absolute,The Fray,2009,227.082,3,0.222,-5.432,1,0.437,140.577,4,0.79,0.0,0.0,0.852699664161011,0.6613493642822156,0.7955055406553385,AR4EQ231187B99368F,SOLICRS12AB0186198,,The Fray,,US,Group,"alternative rock, pop, pop and chart, rock",Rock,2002,,United States,True,ok
Los Originales De San Juan,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,Domingo Valdovinos,La Caspa Del Diablo-Corridos A Toda Ley,0,181.86404,7,0.802,-8.196,1,0.619,112.442,3,1.0,0.0,0.0,0.648902582006874,0.4408350067130934,0.0,ARP07GD1187B9B9DA4,SODPCGN12A8C13A4AF,,Los Originales de San Juan,,,,latin,Latin,,,,True,ok
Pedro Aznar,21dcc3a2-9fc8-41d2-8736-cdcbde270f4c,Amor De Juventud,David Y Goliath,1995,368.3522,7,0.606,-16.223,1,0.588,127.279,4,0.0,0.0,0.0,0.5977029042110494,0.43773596834452544,0.42512465831305757,ARDM8331187B9B947E,SOWKBEA12AB0180A0A,,Pedro Aznar,Male,AR,Person,rock,Rock,1959-07-23,,Argentina,True,ok
Pitch Black,d1e1c4d7-cf24-4ea2-96e4-f74e3f4d97ef,Smpty spaces missing units,Ape to Angel,0,379.66322,1,0.585,-20.269,1,0.442,106.683,1,0.599,0.0,0.0,0.585387198606353,0.42951363980146334,,ARPVRUC1187FB4F1DE,SOUYCQF12A58A7DCD4,,Pitch Black,,US,Group,indie rock,Rock,1999,2005,United States,True,ok
The Cannanes,971c8784-4a10-404d-b716-a444b3fc475a,Winding Down Again,Living the dream,0,188.31628,7,0.558,-12.704,1,0.557,161.045,4,0.667,0.0,0.0,0.47153679680664207,0.37463730145295976,0.46325110462459756,AR4YE5M1187B9934ED,SOBWJDG12AB0182BA7,,The Cannanes,,AU,Group,,,1984,,Australia,True,ok
Gloriana,45ee3bf0-7ef7-4a87-81e3-a5867473b93d,Bambenella d' 'o mercato,Napoli... Canzoni eterne_ vol. 3,0,196.30975,10,0.051,-14.441,0,0.194,112.681,4,0.378,0.0,0.0,0.7369919703227188,0.4772251904432169,0.0,ARGCY1Y1187B9A4FA5,SOWXUHS12AB01888EE,,Gloriana,,,Group,country pop,Pop,2008,,,True,ok
Tommy James And The Shondells,a13c01e2-7739-4b25-af65-38e2fcb560e2,I Like The Way,Anthology,1967,161.85424,0,0.659,-13.961,1,0.675,100.191,4,0.682,0.0,0.0,0.620392055892929,0.3906605227228718,0.5571877675186344,ARLDW2Y1187B9B544F,SODRPTE12A58A7BE10,,Tommy James & the Shondells,,US,Group,"garage rock, pop rock, psychedelic pop, psychedelic rock",Rock,1960,1970,United States,True,ok
Fastway,b5fe748c-28e4-409f-84d6-732555d27ce1,Kill Me With Your Heart,Waiting For The Roar,1986,302.15791,9,0.453,-8.513,0,0.446,133.393,4,0.852,0.0,0.0,0.5688973465709722,0.37498664602963555,0.4454545254934259,ARZ4UWR1187FB41898,SOEYKSX12A8AE473AF,,Fastway,,GB,Group,,,1982,,United Kingdom,True,ok
The Game,baec7ed1-32d7-482d-9455-33c403e61952,Da Shit,Doctor's Advocate,0,323.082,7,0.323,-2.253,1,0.625,172.453,4,0.953,0.0,0.0,0.9279859311075224,0.599859524967033,,ARPBTRI1187FB52457,SOOXGGZ12AF72A0E9B,,The Game,,GB,,,,1963,1967,United Kingdom,True,ok
Ghost Machine,b2a5769e-69a3-4763-bc50-20716e1026d6,What You Made Me (Ugli),Ghost Machine,2005,201.29914,5,0.051,-4.428,1,0.511,160.057,4,1.0,0.0,0.0,0.5937786413028058,0.40928088377272526,0.7362650350086244,ARLGLI61187FB4693E,SOYMUVZ12AB018044B,,Ghost Machine,,US,Group,,,,,United States,True,ok
Marco Demark feat. Peter Millwood,14cda0fc-2ea8-46cf-8285-97cb86d7c9ec,I Cant Fight This,I Cant Fight This,0,521.56036,2,0.658,-8.274,1,0.487,128.006,4,0.029,0.0,0.0,0.5018850833775774,0.35978005309875477,,ARPP6J4119B8668086,SOVMWGE12AB0181459,,Marco Demark,Male,IT,Person,,,,,Italy,True,ok
